id,tax_class
ISS003,18
ISS003M,18
ISS004M,18
ISS005W,18
ISS006M,18
JAG001,18
JAG001M,18
JAG002,18
JAG002M,18
JAG003,18
JAG003M,18
JBLENDURJUMPBLK,18
JBLT110BLK,18
JBLT110BTBLK,18
JBLT210BLK,18
JBLT290BLK,18
JBLT500BTBLU,18
JBLT600BTNCBLK,18
JIM001M,18
JOO002M,18
JOO003M,18
JOO004M,18
JPG001W,18
KC008-915-919,12
KDN30UL30I,18
KDN30UV30I,18
KDN42UL30I,18
KEN001W,18
KGSFRE06GP8VGNDSE,18
KGSFRE10GP8HGNDSE,18
KGSFRE10GP8VGNDAG,18
KGSFRE15GP8HGNDSE,18
KGSFRE15GP8VGNDAG,18
KGSFRE15GP8VGNDSE,18
KGSFRE25GP8VGNDAG,18
KGSFRE25GP8VGNDSE,18
KGSSPL25MP8VGNDSE,18
KGSSPR10BP8VGNDSE,18
KGSSPR25BP8VGNDSE,18
KGSSTA15WM8VGNDSE,18
KGSSTA25WM8VGNDSE,18
KGTATP03WP8V3KDSE,18
KGTJAN03NP8V3KDSE,18
KHS20W1PDBH,18
KJNUP45W2PDJS,18
KKB10C3PDBH,18
KKEST18C1SCID,18
KKKAL18C1PCID,18
KKOLL05C1SCLW,18
KKOLL10C1SCLW,18
KMMAX55W3SDJS,18
KMMIC50N3SDBB,18
KMMIX50N3SDBB,18
KMSPA50K3SDJS,18
KMSPI50Y3SDES,18
KMSTA60V3PDBF,18
KNACX75O1PDBM,18
KNALL10G1PDBM,18
KNARD10V1PDRG,18
KNBIG10W1PDBM,18
KNFER10W1PDBM,18
KNGLP10W1MDBM,18
KNGRA12B2PDBM,18
KNSAT10P1PDBM,18
KNSTI14W2PDBM,18
KNZES10B1PDBM,18
KNZES10R1PDBM,18
KNZES10T1PDBM,18
KRMPL18W2SCJJ,18
KRMPR18W2SCJJ,18
KRS-F-6,12
KS-3,12
KS-4,12
KS-61008,12
KT7001KL,12
KTG02KGPDBH,18
KTY02KSSDBH,18
LA7 (0) 11 001,18
LAC002M,18
LAC003M,18
LAC004M,18
LAC005W,18
LAC006M,18
LAC007M,18
LAC008W,18
LAN001W,18
LAN002W,18
LAN003W,18
LAN005M,18
LAN006W,18
LAN007W,18
LB2 (0) 01 001,18
LB2 (0) 26 002,18
LB2 (0) 90 001,18
LB2 (0) 99 003,18
LB3 (0) 00 001,18
LB3 (0) 08 001,18
LB3 (0) 08 002,18
LB3 (0) 09 003,18
LB3 (0) 21 003,18
LB3 (0) 64 001,18
LB7 (0) 01 002,18
LB7 (0) 01 003,18
LB7 (0) 09 003,18
LB9 (0) 00 002,18
LB9 (0) 00 102,18
LB9 (0) 04 003,18
LB9 (0) 08 001,18
LB9 (0) 09 003,18
LB9 (0) 38 002,18
LB9 (0) 41 002,18
LB9 (0) 41 102,18
LB9 (0) 74 003,18
LC1 (0) 00 002,18
LC1 (0) 00 102,18
LC1 (0) 01 001,18
LC1 (0) 08 001,18
LC1 (0) 09 002,18
LC1 (0) 64 002,18
LC1 (0) 64 102,18
LC1 (0) 96 003,18
LC2 (0) 09 001,18
LC2 (0) 11 002,18
LC3 (0) 09 002,18
LC3 (0) 11 001,18
LC3 (0) 21 001,18
LC3 (0) 61 002,18
LC4 (0) 01 002,18
LC4 (0) 09 001,18
LD1 (0) 01 001,18
LD1 (0) 01 002,18
LD1 (0) 01 003,18
LD1 (0) 08 001,18
LD1 (0) 08 002,18
LD1 (0) 08 003,18
LD5 (0) 01 001,18
LD5 (0) 18 001,18
LD9 (0) 00 001,18
LD9 (0) 01 001,18
LD9 (0) 03 001,18
LE2 (0) 07 001,18
LE2 (0) 34 001,18
LE2 (0) 70 001,18
LE628-27,12
LIVE 200BT,18
Live 400BT,18
Live 500BT,18
Live 650BT,18
LO001W,18
LOM001M,18
LOM002W,18
LOM003W,18
LOM004M,18
LTG-1,18
LTG-2,18
LX175,18
LX608,18
MAR-002,18
MAR-003,18
MAR-004,18
MAR-005,18
MAR-006,18
MAR001W,18
MC333-33,18
MDR-AS210,18
MDR-AS210AP,18
MDR-AS410AP,18
MDR-EX15AP,18
MDR-EX255AP,18
MDR-XB450,18
MDR-XB450AP,18
MDR-XB510AS,18
MDR-XB550AP,18
MDR-XB55AP,18
MDR-XB75AP,18
MDR-ZX110,18
MDR-ZX110AP,18
MESM500W,18
MESM731M,18
MFC,12
MG - 149,18
MG - 218,18
MG2853,18
MG3730/15,18
MG7715/15,18
MGM4341RIN,18
MGM6642WIN,18
MGM8842MIN,18
MMS2200B,18
MMS2220B,18
MMS2580B,18
MMS2625B,18
MMS6080B,18
MMS8085B,18
MOKM20GSCNMGZ,18
MON001,18
MON001M,18
MON002,18
MON002M,18
MON003,18
MON003W,18
MON004M,18
MON005,18
MON005W,18
MON006M,18
MON007M,18
MON008M,18
MR-1,18
MSM67190,18
MY66-M2-A,12
NAU001M,18
NAU002M,18
NAU003M,18
NIN001W,18
NIN002W,18
NIN003W,18
NR99444,18
NTPR,12
PAC001W,18
PAC002M,18
PAC003M,18
PAC004W,18
PAC005M,18
PAC006M,18
PAC007M,18
PAC008W,18
Party-Pal-20,18
PC1021,12
PC1050,12
PC1052,12
PC1075,12
PC1092,12
PC110,12
PC1110,12
PC1128,12
PC1133,12
PC1152,12
PC121-B,12
PC133,12
PC135,12
PC1521,12
PC1527,12
PC2120,12
PC2133,12
PC2152-A,12
PC2152-B,12
PC3Chat,18
PC8USB,18
PGN004,18
PGN005,18
PGN007,12
PGN009,12
PGN010,12
PGN011,12
PGN014,12
PGN015,12
PGN016,12
PGN019,12
PGN020,12
PGN023,12
PGN027,12
PGN028,18
PGN030,18
PGN031,18
PGN034,18
PGN042,18
PGN047,18
PGN049,18
PGN057,18
PGN059,18
PGN061,12
PGN065,18
PGN067,18
PGN075,12
PGN076,12
PGN078,18
PGN079,18
PGN084,18
PGN086,5
PGN095,18
PGN097,18
PGN104,18
PGN106,18
PGN107,18
PGN112,18
PGN114,18
PGN120,18
PGN121,12
PGN124,18
PGN126,18
PIG107,12
PIG108,12
PIG116,12
PIG117,12
PIG12043,18
PIG12136,18
PIG12203,12
PIG12294,12
PIG12331,18
PIG12333,18
PIG12382,18
PIG12420,18
PIG12424,12
PIG12425,18
PIG12453,18
PIG12584,18
PIG14039,12
PIG14041,12
PIG164,12
PIG248,12
PIG273,12
PIG298,18
PIG316,12
PIG737,12
POL001M,18
POL003M,18
PRA001,18
PRA001M,18
PRA002,18
PRA003,18
PRA004,18
PRO6105BK,18
PSM-1,18
PW-18,18
PW103,18
QC3-2,18
QC3-3,18
QP2512,18
QP2525,18
RAT003,12
RAT006,12
RAT007,12
RAT008,12
RAT010,12
RAT011,12
RAT012,12
RC8037E,18
Rockerz 610,18
RUG-1,18
RUN BT,18
S1121,18
S1223,18
S3122,18
S3350,18
S5420/06,18
SAL001M,18
SB324-334-344,12
SC9802M,18
SCF030-10,12
SCF030-20,12
SCF033-10,12
SCF033-20,12
SCF036-10,12
SCF036-20,12
SCF284,18
SCF330,12
SCF332,12
SCF355,18
SCF551,18
SCF553,18
SCF753,18
SCF755,18
SCF796,18
SCF798,18
SCF870,18
SCF922,18
SDCFE-064G-GN4IN,18
SDCFE-128G-GN4IN,18
SDCFSP-064G-G46D,18
SDCFSP-128G-G46D,18
SDCFSP-256G-G46D,18
SDCFSP-512G-G46D,18
SDCFXPS-032G-X46,18
SDCFXPS-064G-X46,18
SDCFXPS-128G-X46,18
SDCFXPS-256G-X46,18
SDCFXSB-032G-G46,18
SDCFXSB-064G-G46,18
SDCFXSB-128G-G46,18
SDCZ48-016G-I35,18
SDCZ48-064G-I35,18
SDCZ48-128G-I35,18
SDCZ48-256G-U46,18
SDCZ50-032G-I35,18
SDCZ50-064G-I35,18
SDCZ50-128G-I35,18
SDCZ71-016G-I35,18
SDCZ71-032G-I35,18
SDCZ73-032G-I35,18
SDCZ73-064G-I35,18
SDCZ73-128G-I35,18
SDCZ73-256G-I35,18
SDDD3-016G-I35,18
SDDD3-032G-I35,18
SDDD3-064G-I35,18
SDDD3-128G-I35,18
SDDD3-256G-G46,18
SDDDC3-032G-I35,18
SDDDC3-064G-I35,18
SDDDC3-128G-I35,18
SDDDC3-256G-I35,18
SDDDC4-032G-I35,18
SDDDC4-064G-I35,18
SDDDC4-128G-I35,18
SDDDC4-1T00-I35,18
SDDDC4-256G-I35,18
SDDDC4-512G-I35,18
SDIX30N-032G-PN6NN,18
SDIX30N-064G-PN6NN,18
SDIX40N-032G-GN6NN,18
SDIX40N-064G-GN6NN,18
SDIX40N-128G-GN6NN,18
SDIX60N-128G-GN6NE,18
SDIX60N-256G-GN6NE,18
SDSDQM-016G-B35,18
SDSDQM-032G-B35,18
SDSDUNB-016G-GN3IN,18
SDSDUNB-032G-GN3IN,18
SDSDUNB-064G-GN3IN,18
SDSDUNR-032G-GN6IN,18
SDSDUNR-064G-GN6IN,18
SDSDUNR-128G-GN6IN,18
SDSDXPK-032G-GN4IN,18
SDSDXPK-064G-GN4IN,18
SDSDXPK-128G-GN4IN,18
SDSDXV5-128G-GNCIN,18
SDSDXV5-256G-GNCIN,18
SDSDXV6-064G-GNCIN,18
SDSDXXG-032G-GN4IN,18
SDSDXXY-064G-GN4IN,18
SDSDXXY-128G-GN4IN,18
SDSDXXY-1T00-GN4IN,18
SDSDXXY-256G-GN4IN,18
SDSDXXY-512G-GN4IN,18
SDSQQNR-128G-GN6MA,18
SDSQUAR-016G-GN6MN,18
SDSQUAR-032G-GN6MN,18
SDSQUAR-064G-GN6MN,18
SDSQUAR-128G-GN6MN,18
SDSQUAR-256G-GN6MN,18
SDSQUAR-400G-GN6MN,18
SDSQXA1-128G-GN6MN,18
SDSQXA1-1T00-GN6MN,18
SDSQXA1-256G-GN6MN,18
SDSQXA1-400G-GN6MN,18
SDSQXA1-512G-GN6MN,18
SDSQXA2-064G-GN6MN,18
SDSQXCY-064G-GN6MN,18
SDSQXCY-128G-GN6MN,18
SDSSDE60-1T00-G25,18
SDSSDE60-250G-G25,18
SDSSDE60-2T00-G25,18
SDSSDE60-500G-G25,18
SDSSDE80-1T00-G25,18
SDSSDE80-2T00-G25,18
SDSSDE80-500G-G25,18
SHB1008,18
SHB1603,18
SHB1805BK,18
SHB2505,18
SHB3595BK,18
SHB4305BK,18
SHB4405BK,18
SHE2305BK,18
SHE2405BK,18
SHE3555BK,18
SHE3555BL,18
SHE4305BK,18
SHM1900,18
SLW9881 -A,18
SMS66GI01I,28
SPA4040B,18
SPA5128B,18
SPA5162B,18
SPA5190B,18
SPA8000B,18
SPA9080B,18
SPK7404,18
SRS-XB01,18
SRS-XB12,18
SRS-XB23,18
SRS-XB32,18
SRS-XB33,18
SRS-XB43,18
Stone 1401,18
Stone 210,18
SUJ001,18
SUJ002,18
SUJ003,18
SUJ004,18
SUJ005,18
SUJ006,18
SUJ007,18
SUJ009,18
SUJ010,18
SWV1438BN,18
SWV9442A,18
SWV9443A,18
SWV9446A,18
SYS001,12
SYS002,12
SYS003,12
SYS004,12
SYS005,12
SYS006,12
SYS007,12
SYS008,12
SYS009,12
SYS010,12
SYS011,12
SYS012,12
SYS013,12
SYS014,12
SYS015,12
SYS019,12
SYS020,12
SYS023,12
SYS027,18
SYS028,12
SYS029,12
SYS032,12
SYS033,12
SYS034,12
SYS035,12
SYS047,12
SYS048,12
SYS049,12
SYS050,12
SYS051,12
SYS052,12
SYS053,12
SYS060,12
SYS061,12
SYS071,12
SYS072,12
SYS073,12
SYS074,12
SYS076,12
SYS080,12
SYS081,12
SYS170,18
SYS171,18
SYS172,18
SYS175,18
SYS178,18
SYS179,18
SYS180,18
SYS181,18
SYS182,18
SYS183,18
SYS184,18
SYS187,18
SYS191,18
T-140,18
T205BT,18
T50HI,18
TAPB603,18
TAPH805BK,18
TAPN402BK,18
TAPN505BK,18
TASH402BK,18
TAUH202BK,18
TAUT102BK,18
TER001M,18
TER002M,18
TER003M,18
TER004W,18
TI-1,12
TIJ1409,12
TOF001,18
TOF002,18
TOM001,18
TOM002,18
TOM004M,18
TOM005M,18
TTLX175A,18
TWLAS,12
UDV001M,18
UDV002M,18
UDV003W,18
UDV004M,18
UDV005M,18
UDV006M,18
UDV007W,18
Ujjwal Plus,18
UVC_box-15l,18
UVC_box-30l,18
VER001M,18
VER002W,18
VER003W,18
VER004M,18
VER004W,18
VER005W,18
VER006W,18
VER007M,18
VER008M,18
VER009M,18
VER010M,18
VER011W,18
VER012M,18
VER014W,18
VIV001W,18
VIV002W,18
WAK2006HIN,18
WAK2006WIN,18
WAK20166IN,18
WAK2016DIN,18
WAK20265IN,18
WAK20267IN,18
WAK2416SIN,18
WAT044,18
WAT051,18
WAT2846WIN,18
WDBKVX0010PSLWESN,18
WDBKVX0020PSLWESN,18
WDBKVX2560PSLWESN,18
WDBKVX5120PSLWESN,18
WDBMCG0010BBTWESN,18
WDBMCG0010BYTWESN,18
WDBMCG0020BBTWESN,18
WDBMCG5000ABTWESN,18
WDBMCG5000AYTWESN,18
WEL004,5
WEL007,12
WEL013,5
WEL016,12
WEL018,5
WF-1000XM3,18
WF-SP800N,18
WF-XB700,18
WG-905,5
WH - 21220,18
WH - 21249,18
WH - 21355,18
WH - 30132,18
WH - 30133,18
WH - 30160,18
WH - 30174,18
WH - 30197,18
WH - 30199,18
WH - 30200,18
WH - 30206,18
WH - 30211,18
WH - 30212,18
WH - 30235,18
WH - 31281,18
WH - 31322,18
WH - 31373,18
WH - 31375,18
WH - 71592,18
WH - 71595,18
WH - 71596,18
WH - 71610,18
WH - 71625,18
WH - 71628,18
WH - 71629,18
WH - 71631,18
WH - 71635,18
WH - 71651,18
WH - 71765,18
WH - 71771,18
WH - 71828,18
WH - 71845,18
WH - 71862,18
WH - 71865,18
WH - 71866,18
WH - 71900,18
WH-21197,18
WH-21198,18
WH-21204,18
WH-21206,18
WH-21207,18
WH-30199,18
WH-30200,18
WH-30211,18
WH-31373,18
WH-31375,18
WH-41219,28
WH-41220,28
WH-50046,18
WH-50047,18
WH-61017,18
WH-61018,18
WH-61019,18
WH-61021,18
WH-71592,18
WH-71596,18
WH-71597,18
WH-CH400,18
WH-CH510,18
WH-CH710N,18
WH-H910N,18
WH-XB700,18
WHCH510,18
WHXB900N,18
WI-1000XM2,18
WI-C310,18
WI-C400,18
WI-C600N,18
WI-SP510,18
WI-XB400,18
WIC200,18
WIC310,18
WIC600N,18
WIXB400,18
WI_SP510,18
WM10K161IN,18
WM14T461IN,18
WOA126X0IN,18
WOE654W0IN,18
WOE654Y0IN,18
WOE704W0IN,18
WOE704Y1IN,18
WT7732,18
Y589-01-08,12
YJ-3013-A,18
YJ-3023-A,18
YVE001M,18
YVE002M,18
YVE003M,18
YVE004W,18
YVE005M,18
Z19 (0) 01 004,18
Z19 (0) 01 006,18
Z19 (0) 01 012,18
Z19 (0) 01 013,18
Z19 (0) 09 004,18
Z19 (0) 09 006,18
Z19 (0) 13 016,18
Z19 (0) 13 062,18
Z19 (0) 17 006,18
Z19 (0) 28 063,18
Z19 (0) 28 064,18
Z19 (0) 37 019,18
Z19 (0) 37 020,18
Z19 (0) 41 015,18
Z19 (0) 41 016,18
Z19 (0) 41 062,18
Z19 (0) 41 067,18
Z19 (0) 86 002,18
Z19 (0) 98 063,18
Z19 (0) 98 064,18
Z34 (0) 01 049,18
Z34 (0) 08 016,18
Z34 (0) 08 049,18
Z34 (0) 08 201,18
Z34 (0) 08 234,18
Z34 (0) 08 235,18
Z34 (0) 09 234,18
Z34 (0) 09 235,18
Z34 (0) 29 017,18
Z34 (0) 29 019,18
Z93 (1) 31 018,18
Z93 (1) 31 019,18
Z93 (1) 69 019,18
ZB6640,12
ZEP001,12
ZEP003,12
ZEP004,12
ZEP006,12
ZEP007,12
ZEP010,12
ZEP011,12
ZEP012,12
ZEP013,12
ZEP014,12
ZEP015,12
ZEP016,12
ZEP018,12
ZEP019,12
ZEP020,12
ZEP021,12
ZEP022,12
ZEP023,12
ZEP026,12
ZEP027,12
ZEP028,12
ZEP029,12
ZEP030,12
ZEP031,12
ZEP033,12
ZEP034,12
ZEP035,12
ZEP038,12
ZEP039,12
ZEP043,12
ZEP044,12
ZEP046,12
ZEP047,12
ZEP054,12
ZEP055,12
ZEP056,12
